ticker,basket_weight,basket_pct
MSFT,7.936821322803553,20.652453120986383
AMZN,6.781836130306022,17.647058823529413
GOOGL,5.913129318854886,15.386591317749806
GOOG,5.498519249753208,14.307731826354997
AVGO,4.679170779861797,12.175699974312872
META,3.8598223099703852,10.043668122270743
TSLA,3.761105626850938,9.786796814795789
