trade_number,date,ibit_buy_price,ibit_sell_price,ibit_overnight_return,spy_open,spy_close,spy_day_return,spy_traded,combined_return,portfolio_value_before,portfolio_value_after
18,2024-02-07 05:00:00,25.219999313354492,25.7549991607666,0.0210090950457666,485.74825471838733,487.5198059082031,0.0036070562119525323,True,0.024616151257719134,10048.725350780975,10296.086293963077
19,2024-02-08 05:00:00,26.030000686645508,26.850000381469727,0.0312958205995046,487.5198097885674,487.7351379394531,0.00040168082314260157,True,0.031697501422647205,10296.086293963077,10622.44650391367
20,2024-02-09 05:00:00,27.149999618530273,27.530000686645508,0.0137935773033036,488.2440686246988,490.553955078125,0.004691007710821276,True,0.018484585014124876,10622.44650391367,10818.798019373256
21,2024-02-12 05:00:00,28.65999984741211,27.969999313354492,-0.0242705505331342,490.5246201484485,490.3386535644531,-0.0004191177371261954,True,-0.024689668270260395,10818.798019373256,10551.68548519198
22,2024-02-13 05:00:00,28.219999313354492,29.579999923706055,0.047983176288274,484.0256585499092,483.585205078125,-0.0009499795930318589,True,0.04703319669524214,10551.68548519198,11047.964984083346
23,2024-02-14 05:00:00,29.549999237060547,29.9950008392334,0.0148562847099655,486.23763824813125,487.9798278808594,0.0035430003596699624,True,0.018399285069635462,11047.964984083346,11251.239641264847
24,2024-02-15 05:00:00,29.520000457763672,29.857999801635746,0.0112475723530927,488.6845458033632,491.3467712402344,0.0054077381364590555,True,0.016655310489551756,11251.239641264847,11438.632530882465
25,2024-02-16 05:00:00,29.6200008392334,29.8799991607666,0.0085760605011466,491.0433562248227,488.8998718261719,-0.004405163221288776,True,0.004170897279857824,11438.632530882465,11486.341892190816
26,2024-02-20 05:00:00,29.670000076293945,29.05500030517578,-0.0209238351378812,487.1479132312173,486.20831298828125,-0.001968778133737087,True,-0.02289261327161829,11486.341892190816,11223.389509347304
27,2024-02-21 05:00:00,29.079999923706055,29.170000076293945,0.0028943169234909,484.8967856125797,486.64874267578125,0.0035730515094841227,True,0.006467368432975023,11223.389509347304,11295.975304371039
28,2024-02-22 05:00:00,29.719999313354492,29.260000228881836,-0.0156746470437371,493.30426441514726,496.7201232910156,0.006884446274386352,True,-0.008790200769350748,11295.975304371039,11196.681413559989
29,2024-02-23 05:00:00,29.15999984741211,29.34000015258789,0.0059716355554799,498.45253453500476,497.0627136230469,-0.0028282713310995933,True,0.003143364224380307,11196.681413559989,11231.876661347158
30,2024-02-26 05:00:00,31.1200008392334,32.529998779296875,0.0450993750961966,497.50311808383964,495.2421875,-0.004584555605093965,True,0.04051481949110264,11231.876661347158,11686.934116827968
31,2024-02-27 05:00:00,32.59000015258789,34.40999984741211,0.0556341937556556,495.9371665232225,496.1622619628906,0.00041387894850903315,True,0.056048072704164634,11686.934116827968,12341.964249896722
32,2024-02-28 05:00:00,34.45000076293945,36.20500183105469,0.0507332584345501,494.5962317481148,495.5065002441406,0.00180042747921581,True,0.052533685913765914,12341.964249896722,12990.333123359726
33,2024-02-29 05:00:00,35.41999816894531,35.650001525878906,0.0062923230118222,497.2780134844277,497.28778076171875,-2.0358517718014134e-05,True,0.006271964494104186,12990.333123359726,13071.808031476025
34,2024-03-01 05:00:00,35.9900016784668,37.41999816894531,0.0395252340324552,498.1686893218357,501.9564514160156,0.007563372462721936,True,0.047088606495177134,13071.808031476025,13687.341256050697
35,2024-03-04 05:00:00,38.650001525878906,38.665000915527344,0.0001880249004171,501.1539580871736,501.4181823730469,0.0004872317650284554,True,0.0006752566654455554,13687.341256050697,13696.583724466072
36,2024-03-05 05:00:00,35.31999969482422,38.15999984741211,0.0801916460989422,499.40192116874573,496.40692138671875,-0.006037173128645179,True,0.07415447297029701,13696.583724466072,14712.246672047402
37,2024-03-06 05:00:00,38.290000915527344,38.5,0.0052833598735598,499.705327910019,498.9223327636719,-0.0016069137441898505,True,0.003676446129369949,14712.246672047402,14766.335454379187
38,2024-03-07 05:00:00,38.630001068115234,38.935001373291016,0.0076938668212621,502.24036725780826,503.8748779296875,0.0032144390663051176,True,0.010908305887567218,14766.335454379187,14927.411158353983
39,2024-03-08 05:00:00,39.54999923706055,41.310001373291016,0.0442918077336332,504.51113438191135,500.8505554199219,-0.007295695092783503,True,0.0369961126408497,14927.411158353983,15479.667343004725
40,2024-03-11 04:00:00,41.119998931884766,41.279998779296875,0.0036902888403533,499.6368656493673,500.41986083984375,0.0015271285373604842,True,0.005217417377713784,15479.667343004725,15560.431228401345
41,2024-03-12 04:00:00,40.72999954223633,41.52000045776367,0.0191921864605513,502.5437557737152,505.80303955078125,0.006445572131023842,True,0.02563775859157514,15560.431228401345,15959.365807815908
42,2024-03-13 04:00:00,41.95000076293945,41.459999084472656,-0.0118782560215549,506.1259923365137,505.01019287109375,-0.0022445883481876073,True,-0.014122844369742508,15959.365807815908,15733.974168272332
43,2024-03-14 04:00:00,39.5099983215332,38.689998626708984,-0.0209500621612488,505.988954188999,504.01190185546875,-0.003947303345582079,True,-0.02489736550683088,15733.974168272332,15342.23966252982
44,2024-03-15 04:00:00,39.38999938964844,38.810001373291016,-0.0149215346437432,500.92411414325824,500.551025390625,-0.0007848009430956199,True,-0.01570633558683882,15342.23966252982,15101.269297736419
45,2024-03-18 04:00:00,38.13999938964844,36.349998474121094,-0.0471229737036306,504.64517575188347,503.5259094238281,-0.0022579273315904056,True,-0.049380901035221005,15101.269297736419,14355.555013038676
46,2024-03-19 04:00:00,36.70000076293945,36.18000030517578,-0.0143660960037218,502.82889109663125,506.3240966796875,0.006911083449945511,True,-0.00745501255377629,14355.555013038676,14248.534170200046
47,2024-03-20 04:00:00,37.54999923706055,38.60499954223633,0.0278902822521629,506.38296288618443,511.0072021484375,0.009091901349715083,True,0.03698218360187798,14248.534170200046,14775.476076940016
48,2024-03-21 04:00:00,37.150001525878906,36.599998474121094,-0.0150019460736125,513.8643283108137,512.6959838867188,-0.0023136437610595264,True,-0.017315589834672025,14775.476076940016,14519.629993579714
49,2024-03-22 04:00:00,36.40999984741211,38.20000076293945,0.0489525319079358,512.6075219273547,511.72393798828125,-0.0017637045912850756,True,0.04718882731665073,14519.629993579714,15204.79430604841
50,2024-03-25 04:00:00,40.54999923706055,40.45000076293945,-0.0026655405027916,510.3396035020047,510.3101806640625,-9.765344829267399e-05,True,-0.002763193951084274,15204.79430604841,15162.780510394457
51,2024-03-26 04:00:00,39.630001068115234,40.90999984741211,0.0320922927874668,511.7435537767085,509.36761474609375,-0.00468283138122625,True,0.02740946140624055,15162.780510394457,15578.384157605411
52,2024-03-27 04:00:00,39.130001068115234,40.560001373291016,0.0363375690571768,512.2148648432812,513.6482543945312,0.002758414590503081,True,0.03909598364767988,15578.384157605411,16187.436409888427
53,2024-03-28 04:00:00,40.470001220703125,39.9900016784668,-0.0120582339543473,513.6875762388729,513.5501098632812,-0.0003076069695867691,True,-0.01236584092393407,16187.436409888427,15987.265146277448
54,2024-04-01 04:00:00,39.75,37.02000045776367,-0.0688654792956454,514.2963264415365,512.6566772460938,-0.0032281409824325225,True,-0.07209362027807793,15987.265146277448,14834.68532353677
55,2024-04-02 04:00:00,37.599998474121094,37.5,-0.0028589821425144,508.80800930472697,509.3971252441406,0.0011178354283743904,True,-0.0017411467141400096,14834.68532353677,14808.855959930394
56,2024-04-03 04:00:00,37.540000915527344,38.40999984741211,0.0229706360950512,508.2974512119765,509.9566955566406,0.0032243176563404486,True,0.026194953751391647,14808.855959930394,15196.77325691179
57,2024-04-04 04:00:00,39.08000183105469,38.15999984741211,-0.0237367752565261,513.9919072090371,503.7320861816406,-0.020001055579857346,True,-0.04373783083638345,15196.77325691179,14532.099358942107
58,2024-04-05 04:00:00,38.40999984741211,41.150001525878906,0.071121387970102,505.09688091051737,508.9945983886719,0.007676772020306776,True,0.07879815999040879,14532.099358942107,15677.202049224545
59,2024-04-08 04:00:00,40.95000076293945,40.290000915527344,-0.0163139689726299,509.7014930900916,509.2792663574219,-0.0008683804116601083,True,-0.017182349384290006,15677.202049224545,15407.830886246662
60,2024-04-09 04:00:00,39.33000183105469,38.58000183105469,-0.0192655782752859,511.02683330828006,509.8683166503906,-0.0023070368410782723,True,-0.02157261511636417,15407.830886246662,15075.443680759634
61,2024-04-10 04:00:00,40.0,40.349998474121094,0.0085482320336387,504.1346036402,504.7629699707031,0.0012064257084633508,True,0.009754657742102052,15075.443680759634,15222.49947417578
62,2024-04-11 04:00:00,40.16999816894531,40.0,-0.0044311022439356,506.29457417860783,508.5723571777344,0.004458928322156973,True,2.7826078221372848e-05,15222.49947417578,15222.923056636873
63,2024-04-12 04:00:00,38.13999938964844,37.779998779296875,-0.0096370178412418,505.0084151327042,501.552490234375,-0.0068833016060159714,True,-0.01652031944725777,15222.923056636873,14971.435504820207
64,2024-04-15 04:00:00,36.08000183105469,36.040000915527344,-0.0013084310583895,505.7546290584108,495.2690124511719,-0.020772616183386234,True,-0.022081047241775734,14971.435504820207,14640.850530161073
65,2024-04-16 04:00:00,35.75,35.56999969482422,-0.0052339466793253,495.7500641672951,494.36572265625,-0.002832418218584277,True,-0.008066364897909576,14640.850530161073,14522.752087369041
66,2024-04-17 04:00:00,34.7599983215332,35.58000183105469,0.0233857382030017,496.8398101510921,491.4399108886719,-0.010908491517976515,True,0.012477246685025183,14522.752087369041,14703.956047708609
67,2024-04-18 04:00:00,36.209999084472656,36.95000076293945,0.0202323235504992,492.8439604399473,490.4287109375,-0.004940637313869635,True,0.015291686236629564,14703.956047708609,14928.804330027358
68,2024-04-19 04:00:00,36.66999816894531,37.66999816894531,0.0270648160143987,490.3501739150544,486.1480712890625,-0.008609595463669349,True,0.018455220550729352,14928.804330027358,15204.318706496697
69,2024-04-22 04:00:00,37.93000030517578,37.709999084472656,-0.0059990104024437,488.7694751922515,490.6250915527344,0.003756506235895766,True,-0.0022425041665479336,15204.318706496697,15170.222958447855
70,2024-04-23 04:00:00,37.900001525878906,37.630001068115234,-0.0073225776854659,492.64758250516905,496.4471435546875,0.007672533633469273,True,0.0003499559480033736,15170.222958447855,15175.531868204702
71,2024-04-24 04:00:00,36.40999984741211,35.939998626708984,-0.0131059737352424,497.34058128634894,496.2115173339844,-0.0023102027440517485,True,-0.015416176479294148,15175.531868204702,14941.583190757305
72,2024-04-25 04:00:00,36.86000061035156,36.349998474121094,-0.0140334074995308,490.09486089536534,494.326416015625,0.008594155258288024,True,-0.005439252241242776,14941.583190757305,14860.312150899263
73,2024-04-26 04:00:00,36.31999969482422,35.59000015258789,-0.020295067090627,497.1344020871228,499.0096435546875,0.003732101588004907,True,-0.016562965502622092,14860.312150899263,14614.181313385723
74,2024-04-29 04:00:00,35.869998931884766,34.810001373291016,-0.0297451601480136,500.80633878668806,500.7768859863281,-9.881075792948172e-05,True,-0.029843970905943082,14614.181313385723,14178.036111454863
75,2024-04-30 04:00:00,33.56999969482422,32.81999969482422,-0.0225368886053713,499.30419429336763,492.8439636230469,-0.012978466658513642,True,-0.03551535526388494,14178.036111454863,13674.498122012354
76,2024-05-01 04:00:00,32.38999938964844,33.45000076293945,0.0325196684754548,492.2548440181232,491.24359130859375,-0.002094327594371478,True,0.030425340881083323,13674.498122012354,14090.549388752313
77,2024-05-02 04:00:00,33.79999923706055,34.900001525878906,0.0323379589087375,494.9744511698694,495.83843994140625,0.0017055219547086411,True,0.03404348086344614,14090.549388752313,14570.240737223747
78,2024-05-03 04:00:00,35.400001525878906,36.2400016784668,0.0235240915560689,501.85688879465766,501.9845275878906,0.0002143330500842972,True,0.023738424606153198,14570.240737223747,14916.115298457835
79,2024-05-06 04:00:00,36.0099983215332,36.209999084472656,0.0053529435222123,504.39968265724644,507.1683654785156,0.005449065351277347,True,0.010802008873489647,14916.115298457835,15077.239308269773
80,2024-05-07 04:00:00,35.93000030517578,35.34000015258789,-0.0166175185309716,508.1403970755998,507.7280578613281,-0.0008514670997321825,True,-0.017468985630703784,15077.239308269773,14813.855231442925
81,2024-05-08 04:00:00,35.380001068115234,34.939998626708984,-0.0126339663342837,505.8822025637304,507.7770690917969,0.003705667506118205,True,-0.008928298828165496,14813.855231442925,14681.592705139421
82,2024-05-09 04:00:00,35.58000183105469,35.79999923706055,0.0059819592786268,507.96368047697825,510.702880859375,0.00535251227533558,True,0.01133447155396238,14681.592705139421,14848.000800022684
83,2024-05-10 04:00:00,34.58000183105469,35.779998779296875,0.0344951301576715,512.3131266946492,511.3608093261719,-0.0018988580281389942,True,0.032596272129532505,14848.000800022684,15331.99027467974
84,2024-05-13 04:00:00,36.0,35.34000015258789,-0.0185296427975915,513.0493455868614,511.4293518066406,-0.0031975788842838844,True,-0.021727221681875384,15331.99027467974,14998.868723157417
85,2024-05-14 04:00:00,35.06999969482422,36.66999816894531,0.0454138928335659,511.62573471479726,513.77587890625,0.004162572399238917,True,0.04957646523280482,14998.868723157417,15742.459616942433
86,2024-05-15 04:00:00,37.66999816894531,37.6349983215332,-0.0011289115083305,516.2598787440616,520.1380004882812,0.007471956485276858,True,0.006343044976946358,15742.459616942433,15842.31474634046
87,2024-05-16 04:00:00,37.150001525878906,37.84000015258789,0.0183696192563387,520.2362155508131,519.06787109375,-0.0022857960867373904,True,0.01608382316960131,15842.31474634046,16097.119735317767
88,2024-05-17 04:00:00,38.279998779296875,38.209999084472656,-0.002028237539013,519.1855985309879,519.81396484375,0.001170292262612835,True,-0.0008579452764001651,16097.119735317767,16083.309287477203
89,2024-05-20 04:00:00,39.970001220703125,40.46500015258789,0.0121818045084554,519.9318304224834,520.4129028320312,0.0008852605464777653,True,0.013067065054933165,16083.309287477203,16293.470936235279
90,2024-05-21 04:00:00,39.470001220703125,39.77000045776367,0.0073991898469029,519.6471690225495,521.6892700195312,0.003889783743117276,True,0.011288973590020176,16293.470936235279,16477.4074993242
91,2024-05-22 04:00:00,39.709999084472656,39.5099983215332,-0.0052355068566118,520.9922170155929,520.1871337890625,-0.0015852883944067295,True,-0.006820795251018529,16477.4074993242,16365.018476503712
92,2024-05-23 04:00:00,38.27000045776367,38.43000030517578,0.0039800003671891,523.2601735572039,516.3875732421875,-0.013174193394263827,True,-0.009194193027074728,16365.018476503712,16214.555337739093
93,2024-05-24 04:00:00,39.459999084472656,38.97999954223633,-0.0123617530141982,518.2430499857159,519.8041381835938,0.0029722703969130336,True,-0.009389482617285165,16214.555337739093,16062.309052248385
94,2024-05-28 04:00:00,38.97999954223633,38.65999984741211,-0.0084076686895777,520.6191300630942,520.16748046875,-0.0009075240079815236,True,-0.009315192697559224,16062.309052248385,15912.685548258942
95,2024-05-29 04:00:00,38.31999969482422,38.875,0.0142804302441565,516.1125631654163,516.52490234375,0.0007589326510572445,True,0.015039362895213746,15912.685548258942,16152.00220085663
96,2024-05-30 04:00:00,39.15999984741211,39.16999816894531,5.5288693296245835e-05,514.9736598824827,513.098388671875,-0.003681489568681328,True,-0.0036262008753850826,16152.00220085663,16093.431796336661
97,2024-05-31 04:00:00,38.54999923706055,39.779998779296875,0.0317002428582686,514.0606172250209,517.7717895507812,0.0071793282297987135,True,0.03887957108806731,16093.431796336661,16719.137521913297
98,2024-06-03 04:00:00,39.439998626708984,39.59000015258789,0.003602543674355,519.3917967524706,518.1939697265625,-0.0023462109055197686,True,0.0012563327688352314,16719.137521913297,16740.14232224874
99,2024-06-04 04:00:00,40.16999816894531,40.58000183105469,0.0100046923470546,516.8784486240833,518.7733154296875,0.0036259814520189864,True,0.013630673799073586,16740.14232224874,16968.32174159338
100,2024-06-05 04:00:00,40.66999816894531,40.58000183105469,-0.0024123808988233,521.1100415661092,524.9390258789062,0.007307746171403019,True,0.004895365272579719,16968.32174159338,17051.387874581134
101,2024-06-06 04:00:00,40.15999984741211,40.689998626708984,0.0129945616352824,525.2432602887892,524.9290771484375,-0.0006381669144673223,True,0.012356394720815077,17051.387874581134,17262.081553697182
102,2024-06-07 04:00:00,39.41999816894531,39.46500015258789,0.0009413945854106,523.9473496782516,524.291015625,0.0006159169484480226,True,0.0015573115338586227,17262.081553697182,17288.96399239916
103,2024-06-10 04:00:00,39.59000015258789,38.290000915527344,-0.0330299688426428,523.4760441854506,525.910888671875,0.004611300691730949,True,-0.028418668150911854,17288.96399239916,16797.634662026103
104,2024-06-11 04:00:00,38.43000030517578,39.4900016784668,0.0273771572813306,524.3499016107278,527.177490234375,0.005352560606879621,True,0.03272971788821022,16797.634662026103,17347.416505703437
105,2024-06-12 04:00:00,38.45000076293945,38.779998779296875,0.0083808266769809,531.7723683741217,531.5072631835938,-0.0005385313383967253,True,0.007842295338584174,17347.416505703437,17483.460069302593
106,2024-06-13 04:00:00,37.900001525878906,38.36000061035156,0.011934771326197,533.26466452504,532.577392578125,-0.0013288008387487861,True,0.010605970487448215,17483.460069302593,17668.889130816096
107,2024-06-14 04:00:00,37.29999923706055,37.3849983215332,0.0020783601613732,531.0359842688257,532.9014282226562,0.003472839071346638,True,0.005551199232719838,17668.889130816096,17766.972654602094
108,2024-06-17 04:00:00,37.97999954223633,36.94900131225586,-0.0273403713494528,532.2141659312891,537.1427612304688,0.009220548881774634,True,-0.018119822467678164,17766.972654602094,17445.03826431261
109,2024-06-18 04:00:00,36.63999938964844,37.220001220703125,0.0156265989266882,537.2016355735989,538.5074462890625,0.0023907645937625227,True,0.018017363520450722,17445.03826431261,17759.351860348906
110,2024-06-20 04:00:00,37.040000915527344,36.209999084472656,-0.022603755022939,539.4402111706817,537.0446166992188,-0.0044808896887090525,True,-0.027084644711648054,17759.351860348906,17278.34612490221
111,2024-06-21 04:00:00,36.58000183105469,34.869998931884766,-0.0469375646714271,536.2162529799443,536.3245849609375,0.00016203039425069933,True,-0.0467755342771764,17278.34612490221,16470.14225348393
112,2024-06-24 04:00:00,33.76499938964844,34.8849983215332,0.0329637983109779,536.1473013161042,534.5811767578125,-0.0029610714190806183,True,0.03000272689189728,16470.14225348393,16964.291433385904
113,2024-06-25 04:00:00,35.29999923706055,35.029998779296875,-0.0078471887528763,535.8123714938099,536.6397705078125,0.0015041954273953399,True,-0.00634299332548096,16964.291433385904,16856.687046052422
114,2024-06-26 04:00:00,34.709999084472656,35.08000183105469,0.0104577198882175,535.5168616178127,537.3095092773438,0.003307509271912477,True,0.013765229160129977,16856.687046052422,17088.72320612193
115,2024-06-27 04:00:00,34.97999954223633,35.029998779296875,0.0012291005831117,537.1715879191873,538.1565551757812,0.0017936175604694937,True,0.0030227181435811936,17088.72320612193,17140.37759980771
116,2024-06-28 04:00:00,34.13999938964844,35.81999969482422,0.0489993278111306,538.934685684169,536.0388793945312,-0.0054132045209923894,True,0.04358612329013821,17140.37759980771,17887.46021111245
117,2024-07-01 04:00:00,36.0,35.81999969482422,-0.0051989885773996,537.4277087162804,537.14208984375,-0.0005714554272102734,True,-0.005770444004609874,17887.46021111245,17784.24162357954
118,2024-07-02 04:00:00,35.220001220703125,34.349998474121094,-0.0248969911684764,535.5267231112665,540.7568969726562,0.009726410592927722,True,-0.015170580575548678,17784.24162357954,17514.444353054
119,2024-07-03 04:00:00,34.439998626708984,31.674999237060547,-0.0804684630245592,540.4417262410547,543.1701049804688,0.005008423552324217,True,-0.075460039472235,17514.444353054,16192.803690838282
120,2024-07-05 04:00:00,32.20000076293945,32.599998474121094,0.0122198246614474,543.4754556350376,546.3023071289062,0.005161433596601912,True,0.01738125825804931,16192.803690838282,16474.254993710634
121,2024-07-08 04:00:00,32.15999984741211,32.619998931884766,0.0141006137802427,547.0902465409208,546.9326782226562,-0.0003280115652962578,True,0.013772602214946443,16474.254993710634,16701.148354526606
122,2024-07-09 04:00:00,32.959999084472656,33.060001373291016,0.0028334633577587,547.8979265962074,547.4645385742188,-0.0008310013908631979,True,0.002002461966895502,16701.148354526606,16734.591768910024
123,2024-07-10 04:00:00,32.66999816894531,33.52000045776367,0.0258126417607635,548.6957250344957,552.8818359375,0.0075892026928788825,True,0.03340184445364239,16734.591768910024,17293.55800017036
124,2024-07-11 04:00:00,32.70000076293945,32.79999923706055,0.0028574656889296,553.0000838317138,548.1146240234375,-0.00887446486015912,True,-0.00601699917122952,17293.55800017036,17189.502676015723
125,2024-07-12 04:00:00,32.849998474121094,35.790000915527344,0.0892799176006677,549.2473907163162,551.5718994140625,0.004192170670332587,True,0.09347208827100029,17189.502676015723,18796.24138748286
126,2024-07-15 04:00:00,36.150001525878906,36.42499923706055,0.0074056273433271,553.5811677028757,553.0886840820312,-0.0009296321796640797,True,0.006475995163663021,18796.24138748286,18917.96575580324
127,2024-07-16 04:00:00,37.16999816894531,36.869998931884766,-0.0082693708545156,554.4085769027762,556.36865234375,0.003495434916833075,True,-0.004773935937682525,18917.96575580324,18827.652599213765
128,2024-07-17 04:00:00,36.84000015258789,36.994998931884766,0.0040065287384676,550.3997127297722,548.5676879882812,-0.003368535061191824,True,0.0006379936772757762,18827.652599213765,18839.66452253001
129,2024-07-18 04:00:00,36.220001220703125,36.560001373291016,0.0091852256274906,550.1140843965545,544.3519897460938,-0.0105143630710373,True,-0.0013291374435467004,18839.66452253001,18814.624018989256
130,2024-07-19 04:00:00,38.400001525878906,38.560001373291016,0.0039658492762751,544.1156132058904,540.7371826171875,-0.006249030777112732,True,-0.0022831815008376322,18814.624018989256,18771.666817483885
131,2024-07-22 04:00:00,38.93000030517578,37.95000076293945,-0.0253683220067556,544.686974560121,546.3121948242188,0.0029437692840189864,True,-0.022424552722736614,18771.666817483885,18350.720585241572
132,2024-07-23 04:00:00,37.34000015258789,37.9900016784668,0.0172041853948079,546.2037859358935,545.4552612304688,-0.001410412883796102,True,0.015793772511011796,18350.720585241572,18640.547691578016
133,2024-07-24 04:00:00,37.41999816894531,36.619998931884766,-0.021574627045016,540.6092398315848,533.0939331054688,-0.013941550643968379,True,-0.03551617768898438,18640.547691578016,17978.506687543944
134,2024-07-25 04:00:00,36.83000183105469,38.459999084472656,0.0440484915033654,533.2120908102739,530.3162841796875,-0.005470872031026043,True,0.038577619472339356,17978.506687543944,18672.074677216922
135,2024-07-26 04:00:00,38.790000915527344,39.72999954223633,0.0240281876597734,534.1280514615765,536.2555541992188,0.0039431323814964414,True,0.02797132004126984,18672.074677216922,19194.357253847847
136,2024-07-29 04:00:00,38.34000015258789,37.97999954223633,-0.0095877894959046,537.8118692092069,536.57080078125,-0.0023476255824954476,True,-0.011935415078400048,19194.357253847847,18965.264632860075
137,2024-07-30 04:00:00,37.54999923706055,37.869998931884766,0.0083202785275621,538.0483268975827,533.8523559570312,-0.007838501976106199,True,0.0004817765514559015,18965.264632860075,18974.401652652345
138,2024-07-31 04:00:00,37.18000030517578,36.79999923706055,-0.0104185134173419,540.7273391659687,542.5298461914062,0.003293486019437757,True,-0.007125027397904143,18974.401652652345,18839.20852101836
139,2024-08-01 04:00:00,36.06999969482422,36.93000030517578,0.0236377975056935,544.2633919827645,534.8471069335938,-0.017340970794429072,True,0.006296826711264428,18839.20852101836,18957.83575245259
140,2024-08-02 04:00:00,35.61000061035156,28.350000381469727,-0.2040345278708796,527.6962318838754,524.8890991210938,-0.005359599787097534,True,-0.20939412765797716,18957.83575245259,14988.176272784569
141,2024-08-05 04:00:00,30.479999542236328,31.43000030517578,0.0309617915219406,503.948713970534,509.6024169921875,0.011178806328740938,True,0.04214059785068154,14988.176272784569,15619.786981611109
142,2024-08-06 04:00:00,32.34000015258789,32.650001525878906,0.0093837979124527,511.41465231478685,514.3006591796875,0.005603183768470229,True,0.014986981680922929,15619.786981611109,15853.880442964433
143,2024-08-07 04:00:00,31.190000534057617,32.90999984741211,0.0549348490599814,520.525655759712,510.8631286621094,-0.018603017962102286,True,0.036331831097879116,15853.880442964433,16429.880949464186
144,2024-08-08 04:00:00,33.880001068115234,34.40999984741211,0.0154403025668996,516.0341826136271,522.6729125976562,0.012824903542639576,True,0.028265206109539177,16429.880949464186,16894.274920855984
145,2024-08-09 04:00:00,34.599998474121094,33.93000030517578,-0.0195602173503097,521.8455333050815,524.9777221679688,0.005962137918187549,True,-0.01359807943212215,16894.274920855984,16664.545228534076
146,2024-08-12 04:00:00,33.63999938964844,33.56999969482422,-0.0022804109637983,526.1794728639009,525.2536010742188,-0.0017996121426834663,True,-0.0040800231064817664,16664.545228534076,16596.553498942645
147,2024-08-13 04:00:00,34.63999938964844,34.6349983215332,-0.000344323769024,528.464603597231,533.8917236328125,0.010229599891155274,True,0.009885276122131274,16596.553498942645,16760.61501295542
148,2024-08-14 04:00:00,33.560001373291016,33.720001220703125,0.0045666422893095,534.6894941203759,535.5759887695312,0.0016179615999632108,True,0.006184603889272711,16760.61501295542,16864.272777751146
