Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,night_return,day_return,hold_return,night_cumulative,day_cumulative,hold_cumulative
2024-02-16 00:00:00-05:00,29.857999801635742,29.969999313354492,29.489999771118164,29.6200008392334,15976500,0.0,0.0,0.0,0.008777795886785403,-0.007971028333562558,0.003387546745224679,1.1159651166420044,1.0142056857378012,1.1122794507208207
2024-02-20 00:00:00-05:00,29.8799991607666,29.920000076293945,28.969999313354492,29.670000076293945,21166400,0.0,0.0,0.0,-0.020728000321427135,-0.007028082007056807,0.00168802281039504,1.0928333913455475,1.0070777650064127,1.1141570038051711
2024-02-21 00:00:00-05:00,29.05500030517578,29.350000381469727,28.90999984741211,29.079999923706055,17664400,0.0,0.0,0.0,0.0030949158467680183,0.0008604239637822366,-0.019885411225842753,1.0962156187263,1.0079442788488164,1.0920015336143525
2024-02-22 00:00:00-05:00,29.170000076293945,29.760000228881836,29.135000228881836,29.719999313354492,15468400,0.0,0.0,0.0,-0.015477762284669993,0.01885496179712127,0.02200823216394543,1.0792486539669117,1.0269490297201378,1.1160345568895216
2024-02-23 00:00:00-05:00,29.260000228881836,29.309999465942383,28.90999984741211,29.15999984741211,13285800,0.0,0.0,0.0,0.006172850004035783,-0.003417648007091217,-0.018842512748334816,1.085910694024907,1.0234392794153304,1.0950056615237487
2024-02-26 00:00:00-05:00,29.34000015258789,31.43000030517578,29.329999923706055,31.1200008392334,42806400,0.0,0.0,0.0,0.045308415875293724,0.06066805308071907,0.06721539787645892,1.1351115873532163,1.0855293479437926,1.1686069027400425
2024-02-27 00:00:00-05:00,32.529998779296875,32.959999084472656,32.16999816894531,32.59000015258789,42006400,0.0,0.0,0.0,0.05584534170920208,0.001844493561100359,0.047236480517739654,1.1985022818270312,1.0875315998364605,1.2238077799342186
2024-02-28 00:00:00-05:00,34.40999984741211,36.869998931884766,33.79999923706055,34.45000076293945,96833400,0.0,0.0,0.0,0.05094342610300391,0.0011624793869434475,0.05707274015473929,1.2595580942555682,1.08879583290392,1.2936538433577527
2024-02-29 00:00:00-05:00,36.20500183105469,36.380001068115234,34.470001220703125,35.41999816894531,53837500,0.0,0.0,0.0,0.006493601604283834,-0.0216821881620799,0.02815667299053759,1.2677371627171148,1.0651883567848086,1.3300788315881291
2024-03-01 00:00:00-05:00,35.650001525878906,36.16999816894531,34.93000030517578,35.9900016784668,35133600,0.0,0.0,0.0,0.03973315987184568,0.009537170772379325,0.016092702964090932,1.318108366078834,1.0753472400482154,1.351483395143702
2024-03-04 00:00:00-05:00,37.41999816894531,38.88999938964844,37.400001525878906,38.650001525878906,63439000,0.0,0.0,0.0,0.00038808251115835917,0.032870214246946916,0.07390941159648845,1.3186199008835207,1.110694134218463,1.4513707376611975
2024-03-05 00:00:00-05:00,38.665000915527344,39.689998626708984,34.029998779296875,35.31999969482422,107143600,0.0,0.0,0.0,0.08040770603415558,-0.08651237919303444,-0.08615787062323954,1.42464710224455,1.0146053421114762,1.3263237254194282
2024-03-06 00:00:00-05:00,38.15999984741211,38.595001220703125,37.29499816894531,38.290000915527344,45934300,0.0,0.0,0.0,0.005484436653212446,0.0034067365994512873,0.08408837050863127,1.432460489029993,1.0180618352644462,1.4378521262568853
2024-03-07 00:00:00-05:00,38.5,38.939998626708984,38.08000183105469,38.630001068115234,41450800,0.0,0.0,0.0,0.0078954257505192,0.0033766511198762175,0.008879606802255635,1.4437703744616819,1.0214994749005952,1.4506196877778337
2024-03-08 00:00:00-05:00,38.935001373291016,40.20000076293945,37.77000045776367,39.54999923706055,89934000,0.0,0.0,0.0,0.044500686983104894,0.01579550127334561,0.023815639231360652,1.5080191479710812,1.0376345711571093,1.4851671229238597
2024-03-11 00:00:00-04:00,41.310001373291016,41.650001525878906,40.7400016784668,41.119998931884766,74430400,0.0,0.0,0.0,0.003891046973934726,-0.004599429559184089,0.039696579648806685,1.5138869213134298,1.032862044038898,1.5441231779107958
2024-03-12 00:00:00-04:00,41.279998779296875,41.79999923706055,39.209999084472656,40.72999954223633,98022800,0.0,0.0,0.0,0.01939604528372572,-0.013323625322789195,-0.00948442120084858,1.543250340593665,1.0191005771539936,1.529478063305497
2024-03-13 00:00:00-04:00,41.52000045776367,41.9900016784668,40.93000030517578,41.95000076293945,59347000,0.0,0.0,0.0,-0.011680611908347967,0.010356461956526232,0.029953381645339894,1.5252242322877645,1.0296548535111627,1.575291103453862
2024-03-14 00:00:00-04:00,41.459999084472656,41.529998779296875,39.0099983215332,39.5099983215332,99521100,0.0,0.0,0.0,-0.020754232590724096,-0.04703330453448455,-0.05816453866579807,1.4935693738178557,0.9812267832205621,1.483665023157132
2024-03-15 00:00:00-04:00,38.689998626708984,40.32400131225586,38.439998626708984,39.38999938964844,68768300,0.0,0.0,0.0,-0.014724499247132343,0.01809255073108789,-0.003037178865668677,1.4715773126975347,0.9989796785746823,1.4791588671050673
2024-03-18 00:00:00-04:00,38.810001373291016,39.130001068115234,37.93000030517578,38.13999938964844,53201600,0.0,0.0,0.0,-0.046932379238924876,-0.017263642358530614,-0.03173394311675204,1.402512688178616,0.9817336506803291,1.4322193237557157
2024-03-19 00:00:00-04:00,36.349998474121094,37.529998779296875,35.4900016784668,36.70000076293945,69685200,0.0,0.0,0.0,-0.01416894950827306,0.009628674099327375,-0.03775560172399517,1.382640556715101,0.991186444055073,1.3781450213865851
2024-03-20 00:00:00-04:00,36.18000030517578,37.689998626708984,35.40999984741211,37.54999923706055,71309300,0.0,0.0,0.0,0.028095880868475025,0.03786619459173356,0.02316072088421972,1.4214870610804904,1.0287189028223507,1.4100638535648968
2024-03-21 00:00:00-04:00,38.60499954223633,38.61000061035156,37.0,37.150001525878906,47085900,0.0,0.0,0.0,-0.014804926760896018,-0.0376893675329684,-0.010652402644707792,1.4004420492496323,0.9899471380057672,1.3950432856419752
2024-03-22 00:00:00-04:00,36.599998474121094,36.689998626708984,35.70500183105469,36.40999984741211,39957400,0.0,0.0,0.0,0.049162343395466136,-0.005191219525414119,-0.019919290661436606,1.4692910621802933,0.9848081050938238,1.3672550129499872
2024-03-25 00:00:00-04:00,38.20000076293945,40.619998931884766,38.19499969482422,40.54999923706055,64562000,0.0,0.0,0.0,-0.0024660536622082216,0.06151828343419812,0.1137050098049559,1.4656677115755539,1.045391809231281,1.5227187576033405
2024-03-26 00:00:00-04:00,40.45000076293945,40.5099983215332,39.540000915527344,39.630001068115234,44351400,0.0,0.0,0.0,0.03229873188993458,-0.020271932740617095,-0.022687994728850303,1.5130069200314666,1.0241996967869524,1.4881713224573145
2024-03-27 00:00:00-04:00,40.90999984741211,40.970001220703125,39.01499938964844,39.130001068115234,46746900,0.0,0.0,0.0,0.03654485729981248,-0.04351011454255663,-0.01261670417673244,1.5682995420176453,0.9796366506653004,1.469395505117574
2024-03-28 00:00:00-04:00,40.560001373291016,40.959999084472656,40.21500015258789,40.470001220703125,44620800,0.0,0.0,0.0,-0.011860625840326787,-0.0022189385981420656,0.03424482790724426,1.5496985279442181,0.9774628970889846,1.5197147013180035
2024-04-01 00:00:00-04:00,39.9900016784668,40.029998779296875,38.834999084472656,39.75,34652000,0.0,0.0,0.0,-0.06867923376695165,-0.0060015420953590335,-0.017790985890427824,1.4432664204752363,0.9715966123654534,1.492677478509379
2024-04-02 00:00:00-04:00,37.02000045776367,37.84000015258789,36.79999923706055,37.599998474121094,34073400,0.0,0.0,0.0,-0.002659533994128207,0.015667153138454033,-0.054088088701356174,1.4394280043673988,0.9868187652801861,1.411941406649247
2024-04-03 00:00:00-04:00,37.5,38.20000076293945,37.369998931884766,37.540000915527344,29387400,0.0,0.0,0.0,0.02317525068372909,0.0010666910807291667,-0.0015956798145895235,1.472787109209793,0.9878713960554065,1.4096884002472738
2024-04-04 00:00:00-04:00,38.40999984741211,39.61000061035156,38.290000915527344,39.08000183105469,44185500,0.0,0.0,0.0,-0.02354150308436025,0.017443425834528344,0.04102293228475573,1.4381154869357247,1.005103257486551,1.4675179520332233
2024-04-05 00:00:00-04:00,38.15999984741211,39.154998779296875,38.11000061035156,38.40999984741211,28670500,0.0,0.0,0.0,0.07133563367226636,0.00655136270963466,-0.017144369300161166,1.5407043664901845,1.0116880534869808,1.4423582823089496
2024-04-08 00:00:00-04:00,41.150001525878906,41.20000076293945,40.61000061035156,40.95000076293945,40056700,0.0,0.0,0.0,-0.016117212090736324,-0.0048602856749269925,0.06612863643889022,1.5158725074463386,1.0067709605331232,1.5377394687743804
2024-04-09 00:00:00-04:00,40.290000915527344,40.5,38.900001525878906,39.33000183105469,35513700,0.0,0.0,0.0,-0.01906941177429098,-0.02382722915508008,-0.03956041273998945,1.4869657104045173,0.9827823981498204,1.4769058607030938
2024-04-10 00:00:00-04:00,38.58000183105469,40.0,38.459999084472656,40.0,38908000,0.0,0.0,0.0,0.008749961853027344,0.03680658635434007,0.017035294628852116,1.4999766036473166,1.018955263354847,1.5020653871792495
2024-04-11 00:00:00-04:00,40.349998474121094,40.45399856567383,39.654998779296875,40.16999816894531,27725500,0.0,0.0,0.0,-0.004231968551015144,-0.004460974274663886,0.004249954223632724,1.4936287498334226,1.0144097301379877,1.5084490963156645
2024-04-12 00:00:00-04:00,40.0,40.099998474121094,37.16999816894531,38.13999938964844,57221400,0.0,0.0,0.0,-0.009438925435569623,-0.046500015258789065,-0.05053519720760724,1.479530499435322,0.9672396622079071,1.4322193237557155
2024-04-15 00:00:00-04:00,37.779998779296875,37.95000076293945,35.540000915527344,36.08000183105469,46360300,0.0,0.0,0.0,-0.001108672768772264,-0.04499727377370302,-0.0540114732973187,1.47789018426003,0.9237165143227539,1.3548630479947799
2024-04-16 00:00:00-04:00,36.040000915527344,36.130001068115234,35.15999984741211,35.75,35341700,0.0,0.0,0.0,-0.005034973571350524,-0.008046640071043972,-0.009146391749089378,1.4704490462409225,0.9162837000043195,1.3424709397914543
2024-04-17 00:00:00-04:00,35.56999969482422,35.91999816894531,33.9900016784668,34.7599983215332,52597900,0.0,0.0,0.0,0.023590435820404133,-0.022772037678956705,-0.02769235464242792,1.5051375800934437,0.8954180530632072,1.3052947584295957
2024-04-18 00:00:00-04:00,35.58000183105469,36.61000061035156,35.279998779296875,36.209999084472656,35544200,0.0,0.0,0.0,0.020436390421896468,0.01770649862272067,0.04171463846248824,1.5358971593189017,0.9112727715865301,1.3597446573644674
2024-04-19 00:00:00-04:00,36.95000076293945,37.150001525878906,36.2400016784668,36.66999816894531,34806700,0.0,0.0,0.0,0.02727024952095223,-0.007577877894795091,0.012703648055873984,1.57778145809205,0.9043672577945958,1.3770183749374805
2024-04-22 00:00:00-04:00,37.66999816894531,38.150001525878906,37.45000076293945,37.93000030517578,29881100,0.0,0.0,0.0,-0.005800190322516409,0.006902101111457217,0.034360572651937815,1.5686300253477785,0.9106092920497854,1.424333514852573
2024-04-23 00:00:00-04:00,37.709999084472656,38.310001373291016,37.689998626708984,37.900001525878906,17572300,0.0,0.0,0.0,-0.007124022345469036,0.005038516203106586,-0.0007908984723309365,1.5574550699954273,0.9151974117224776,1.4232070116515865
2024-04-24 00:00:00-04:00,37.630001068115234,37.83000183105469,36.290000915527344,36.40999984741211,32178000,0.0,0.0,0.0,-0.012908575190135052,-0.03242097225813953,-0.03931402687277974,1.5373505441191344,0.885525821826302,1.3672550129499874
2024-04-25 00:00:00-04:00,35.939998626708984,36.9900016784668,35.790000915527344,36.86000061035156,25317100,0.0,0.0,0.0,-0.013836194459726692,0.025598275425611012,0.012359262972406748,1.5160794630379353,0.9081937557099022,1.3841532772053777
2024-04-26 00:00:00-04:00,36.349998474121094,36.922000885009766,36.060001373291016,36.31999969482422,20226000,0.0,0.0,0.0,-0.020099106507987023,-0.0008252759437729341,-0.014650051725058622,1.485607620435764,0.9074442452510301,1.3638753600989095
2024-04-29 00:00:00-04:00,35.59000015258789,36.0,35.13999938964844,35.869998931884766,21694900,0.0,0.0,0.0,-0.029551089773005832,0.00786734414432182,-0.012389888951556904,1.4417062962768052,0.9145834214202042,1.3469770958435194
2024-04-30 00:00:00-04:00,34.810001373291016,35.0099983215332,33.540000915527344,33.56999969482422,41584300,0.0,0.0,0.0,-0.022341376431875098,-0.03562199452879724,-0.06412041554358905,1.4094965932074808,0.882004135786245,1.260608364730336
2024-05-01 00:00:00-04:00,32.81999969482422,33.83000183105469,32.20000076293945,32.38999938964844,45405600,0.0,0.0,0.0,0.03272619306160848,-0.013101776635409085,-0.03515044134354617,1.4556240508364682,0.8704483146076666,1.2162974243486988
2024-05-02 00:00:00-04:00,33.45000076293945,33.96500015258789,33.15999984741211,33.79999923706055,23146300,0.0,0.0,0.0,0.03254444714934326,0.010463332321022561,0.04353195041623659,1.5029965308282285,0.8795561045916807,1.2692452235168425
2024-05-03 00:00:00-04:00,34.900001525878906,35.5,34.85499954223633,35.400001525878906,26368300,0.0,0.0,0.0,0.02372881684690931,0.014326646938088012,0.04733734689153524,1.5386608602297918,0.8921571943644057,1.3293279249528835
2024-05-06 00:00:00-04:00,36.2400016784668,36.61000061035156,35.737998962402344,36.0099983215332,27166600,0.0,0.0,0.0,0.005554034219986536,-0.006346670703115831,0.01723154715709163,1.5472066353004619,0.886494966436359,1.352234301778948
2024-05-07 00:00:00-04:00,36.209999084472656,36.68899917602539,35.779998779296875,35.93000030517578,14753300,0.0,0.0,0.0,-0.016420822365061323,-0.007732637016744425,-0.002221550127359584,1.5218002299801487,0.8796400226437356,1.349230245493611
2024-05-08 00:00:00-04:00,35.34000015258789,35.790000915527344,35.16999816894531,35.380001068115234,14277700,0.0,0.0,0.0,-0.01243647337825504,0.0011318878142227327,-0.015307521079573116,1.5028744019329783,0.8806356764662687,1.32857687506952
2024-05-09 00:00:00-04:00,34.939998626708984,35.75,34.65999984741211,35.58000183105469,16930100,0.0,0.0,0.0,0.006183175792133962,0.018317207484274744,0.005652932642777442,1.512166938553628,0.896766462870156,1.3360872306550398
2024-05-10 00:00:00-04:00,35.79999923706055,35.994998931884766,34.2599983215332,34.58000183105469,28986000,0.0,0.0,0.0,0.03470204987567485,-0.03407814055881054,-0.02810567590042079,1.5646422310756627,0.8662063293000395,1.2985355959755585
2024-05-13 00:00:00-04:00,35.779998779296875,36.189998626708984,35.650001525878906,36.0,17204900,0.0,0.0,0.0,-0.018333329094780818,0.006148720743680482,0.04106414383327417,1.5359571301377606,0.871532390125314,1.3518588484613252
2024-05-14 00:00:00-04:00,35.34000015258789,35.494998931884766,34.79999923706055,35.06999969482422,13742700,0.0,0.0,0.0,0.04562299652250149,-0.0076400808318587456,-0.025833341810438393,1.606032096944747,0.8648738122171736,1.3169358167495582
2024-05-15 00:00:00-04:00,36.66999816894531,37.93000030517578,36.459999084472656,37.66999816894531,40518600,0.0,0.0,0.0,-0.0009291173112124763,0.02727024952095223,0.07413739654251583,1.6045399047211129,0.8884591368804732,1.4145700096169622
2024-05-16 00:00:00-04:00,37.6349983215332,37.90999984741211,36.82099914550781,37.150001525878906,22092100,0.0,0.0,0.0,0.0185733135496193,-0.01288685578011044,-0.013803999690530477,1.6343415274743744,0.8770096921169731,1.3950432856419759
2024-05-17 00:00:00-04:00,37.84000015258789,38.540000915527344,37.540000915527344,38.279998779296875,25516900,0.0,0.0,0.0,-0.001828623225089468,0.011627870637809517,0.03041715227469921,1.6313529325995066,0.8872074473650143,1.4374765296911445
2024-05-20 00:00:00-04:00,38.209999084472656,40.04999923706055,38.06999969482422,39.970001220703125,32788600,0.0,0.0,0.0,0.012384261115017748,0.046061297524230466,0.0441484455407104,1.651556033287569,0.9280733735638074,1.5009388839782634
2024-05-21 00:00:00-04:00,40.46500015258789,40.66999816894531,39.404998779296875,39.470001220703125,29875200,0.0,0.0,0.0,0.007600689834871068,-0.024589124629501125,-0.012509381654484786,1.6641089984414978,0.9052528617159253,1.4821630666385228
2024-05-22 00:00:00-04:00,39.77000045776367,40.33000183105469,39.44499969482422,39.709999084472656,20566800,0.0,0.0,0.0,-0.005036534060703545,-0.001508709394025227,0.006080513208690963,1.6557276567901238,0.9038870982194863,1.4911753787426523
2024-05-23 00:00:00-04:00,39.5099983215332,39.57500076293945,38.0099983215332,38.27000045776367,23933800,0.0,0.0,0.0,0.0041808164488707465,-0.031384406895652146,-0.03626287232205072,1.6626499502124823,0.8755191377412357,1.437101076373522
2024-05-24 00:00:00-04:00,38.43000030517578,39.59000015258789,38.15999984741211,39.459999084472656,19910900,0.0,0.0,0.0,-0.012164205610060593,0.026801945644485306,0.031094816108568235,1.6424251343605407,0.8989847540816829,1.481787470072782
2024-05-28 00:00:00-04:00,38.97999954223633,39.099998474121094,38.30500030517578,38.97999954223633,19703200,0.0,0.0,0.0,-0.008209330389485684,0.0,-0.012164205610060597,1.6289419237925797,0.8989847540816829,1.463762702616405
2024-05-29 00:00:00-04:00,38.65999984741211,38.7400016784668,38.2400016784668,38.31999969482422,14675500,0.0,0.0,0.0,0.014483306617842789,-0.008794623743658659,-0.016931756161181477,1.6525343891375261,0.891078521418249,1.4389786294578721
2024-05-30 00:00:00-04:00,38.875,39.689998626708984,38.78499984741211,39.15999984741211,25868100,0.0,0.0,0.0,0.00025531975414100686,0.007331185785520498,0.021920672214967407,1.6529563138114705,0.8976111836082531,1.4705220083185613
2024-05-31 00:00:00-04:00,39.16999816894531,39.22999954223633,37.91999816894531,38.54999923706055,23144700,0.0,0.0,0.0,0.031906603542908814,-0.015828413603968767,-0.015577135156497612,1.705696535590001,0.8834034225385536,1.4476154882443788
2024-06-03 00:00:00-04:00,39.779998779296875,40.119998931884766,39.09000015258789,39.439998626708984,27654000,0.0,0.0,0.0,0.0038032842571481327,-0.008547012645079328,0.02308688475388676,1.7121837843712824,0.8758529623154103,1.4810364201894184
2024-06-04 00:00:00-04:00,39.59000015258789,40.59000015258789,39.470001220703125,40.16999816894531,40569500,0.0,0.0,0.0,0.010206713487638177,0.01465011402177297,0.01850911682694556,1.7296595536965402,0.8886843080796387,1.5084490963156656
2024-06-05 00:00:00-04:00,40.58000183105469,41.0,40.111000061035156,40.66999816894531,30997600,0.0,0.0,0.0,-0.002212843421255528,0.0022177509568704215,0.012447100393112365,1.7258320879321312,0.890655188554238,1.5272249136554064
2024-06-06 00:00:00-04:00,40.58000183105469,40.88999938964844,40.13999938964844,40.15999984741211,20193000,0.0,0.0,0.0,0.013197180809527016,-0.010349974487215594,-0.01253991503551688,1.7486082060434551,0.8814369300757954,1.508073642998043
2024-06-07 00:00:00-04:00,40.689998626708984,40.88999938964844,38.88999938964844,39.41999816894531,35710300,0.0,0.0,0.0,0.0011416028851576722,-0.031211612205119157,-0.01842633668521998,1.7506044222164847,0.8539258624309989,1.4802853703060548
2024-06-10 00:00:00-04:00,39.46500015258789,40.02000045776367,39.400001525878906,39.59000015258789,15645900,0.0,0.0,0.0,-0.03283655549507669,0.0031673634743873986,0.004312582230825868,1.6931206029564465,0.8566305560174976,1.4866692226905882
2024-06-11 00:00:00-04:00,38.290000915527344,38.53499984741211,37.619998931884766,38.43000030517578,29402900,0.0,0.0,0.0,0.02758265326238506,0.00365629110214163,-0.02930032439861674,1.7398213614791944,0.859762646697287,1.4431093321923145
2024-06-12 00:00:00-04:00,39.4900016784668,39.959999084472656,38.29999923706055,38.45000076293945,27518600,0.0,0.0,0.0,0.008582523011949972,-0.026335803274843566,0.0005204386574251263,1.7547534183507718,0.8371201067708084,1.4438603820756784
2024-06-13 00:00:00-04:00,38.779998779296875,38.935001373291016,37.68000030517578,37.900001525878906,24858500,0.0,0.0,0.0,0.012137178521181836,-0.022692039224296336,-0.01430427116117694,1.7760511738499494,0.8181241444725181,1.4232070116515874
2024-06-14 00:00:00-04:00,38.36000061035156,38.38999938964844,37.025001525878906,37.29999923706055,22309000,0.0,0.0,0.0,0.0022787958769769313,-0.027632986351021356,-0.015831194318255193,1.7800984319422188,0.795516931154868,1.400675944895028
2024-06-17 00:00:00-04:00,37.3849983215332,38.34000015258789,37.02000045776367,37.97999954223633,17785600,0.0,0.0,0.0,-0.027145819968584492,0.015915507487408744,0.01823057155722796,1.7317762003823558,0.8081779868290236,1.4262110679369246
2024-06-18 00:00:00-04:00,36.94900131225586,37.22999954223633,36.439998626708984,36.63999938964844,25778200,0.0,0.0,0.0,0.015829744561037033,-0.008362930299415887,-0.03528173166768256,1.759189775271292,0.8014192506556502,1.3758918717364952
2024-06-20 00:00:00-04:00,37.220001220703125,37.310001373291016,36.72999954223633,37.040000915527344,15271100,0.0,0.0,0.0,-0.022408256224063613,-0.004836117659116531,0.010917072394709626,1.71976940004026,0.7975434928651985,1.390912582907535
2024-06-21 00:00:00-04:00,36.209999084472656,36.67499923706055,36.060001373291016,36.58000183105469,20912400,0.0,0.0,0.0,-0.04674693312120642,0.010218247885587313,-0.01241898145525755,1.6393754549126807,0.8056929899748322,1.373638865334522
2024-06-24 00:00:00-04:00,34.869998931884766,35.13999938964844,33.58000183105469,33.76499938964844,46597000,0.0,0.0,0.0,0.03317041173198218,-0.031689118901174616,-0.07695468290043783,1.69375421373544,0.7801612890176768,1.2679309220329866
2024-06-25 00:00:00-04:00,34.8849983215332,35.564998626708984,34.72999954223633,35.29999923706055,31208500,0.0,0.0,0.0,-0.007648738345586293,0.01189625728808418,0.04546127277238177,1.6807991309328434,0.7894422884380344,1.3255726755360657
2024-06-26 00:00:00-04:00,35.029998779296875,35.33000183105469,34.560001373291016,34.709999084472656,13026600,0.0,0.0,0.0,0.010659831643370745,-0.009135018726102331,-0.016713885703670606,1.6987161666949115,0.7822307183499759,1.303417205345247
2024-06-27 00:00:00-04:00,35.08000183105469,35.560001373291016,34.935001373291016,34.97999954223633,14788800,0.0,0.0,0.0,0.0014293664298130047,-0.002850692234851368,0.007778751509228687,1.701144254557366,0.7800008193153135,1.313556163898481
2024-06-28 00:00:00-04:00,35.029998779296875,35.224998474121094,34.099998474121094,34.13999938964844,18313100,0.0,0.0,0.0,0.049209148658777443,-0.025406777638097927,-0.024013726803330582,1.7848561150699045,0.7601835119414351,1.2820127850377918
